route_id,route_short_name,shift,n_trips,n_stop_events,demand_level,allocated_buses
251 KBS-SVK,251 KBS-SVK,morning,1,42,normal,1
251-C,251-C,afternoon,1,18,free,1
251-C,251-C,morning,2,37,normal,1
251-C,251-C,other,2,55,normal,1
251-C PSS-RPS-LGR,251-C,morning,3,37,normal,1
251-C PSS-RPS-LGR,251-C,other,1,13,free,1
251-D,251-D,afternoon,1,33,normal,1
251-D,251-D,morning,1,29,free,1
251-D KMT-VSD-LGR,251-D,afternoon,1,16,free,1
251-D KMT-VSD-LGR,251-D,morning,1,36,normal,1
251-D KMT-VSD-LGR,251-D,other,1,19,free,1
251-E,251-E,afternoon,11,260,busy,5
251-E,251-E,morning,14,426,busy,6
251-E,251-E,other,9,224,busy,4
251-G,251-G,afternoon,2,96,busy,2
251-G,251-G,morning,1,48,normal,1
251-G,251-G,other,1,49,normal,1
251-G KBS-MTKR,251-G,afternoon,2,75,busy,2
251-G KBS-MTKR,251-G,morning,2,87,busy,2
251-G KBS-MTKR,251-G,other,2,56,normal,1
251-M,251-M,morning,2,95,busy,2
251-M,251-M,other,2,65,busy,2
251-M KLP-KBS,251-M,morning,1,50,normal,1
251E PSS-KMT,251E PSS-KMT,afternoon,2,67,busy,2
251E PSS-KMT,251E PSS-KMT,morning,2,66,busy,2
251E PSS-KMT,251E PSS-KMT,other,2,68,busy,2
252,252,afternoon,76,1679,busy,26
252,252,morning,68,1615,busy,24
252,252,other,50,1075,busy,18
252 D22G-KBS,252 D22G-KBS,afternoon,1,25,free,1
252 KBS-D22G-PSS,252,morning,1,27,free,1
252 LGR-PSS,252 LGR-PSS,afternoon,7,77,busy,3
252 LGR-PSS,252 LGR-PSS,morning,2,24,free,1
252 LGR-PSS,252 LGR-PSS,other,4,31,normal,1
252 PSS-KMT,252 PSS-KMT,afternoon,1,22,free,1
252 PSS-KMT,252 PSS-KMT,morning,1,29,free,1
252 PSS-KMT,252 PSS-KMT,other,1,7,free,1
252-A,252-A,afternoon,47,1127,busy,17
252-A,252-A,morning,46,1147,busy,16
252-A,252-A,other,28,669,busy,10
252-A PSS-ISROM,252-A,afternoon,2,78,busy,2
252-E,252-E,afternoon,14,306,busy,6
252-E,252-E,morning,9,202,busy,4
252-E,252-E,other,7,170,busy,3
252-F,252-F,afternoon,107,2679,busy,37
252-F,252-F,morning,113,3071,busy,39
252-F,252-F,other,93,2367,busy,32
252-FB,252-FB,afternoon,1,16,free,1
252-FB,252-FB,morning,1,32,normal,1
252-FB,252-FB,other,1,16,free,1
252-FC,252-FC,afternoon,3,87,busy,2
252-FC,252-FC,morning,5,177,busy,3
252-FC,252-FC,other,4,126,busy,2
252-H,252-H,afternoon,34,785,busy,12
252-H,252-H,morning,39,953,busy,14
252-H,252-H,other,21,446,busy,8
252-L,252-L,afternoon,2,27,free,1
252-L,252-L,morning,2,50,normal,1
252-L,252-L,other,1,23,free,1
252-RA,252-RA,afternoon,1,3,free,1
252-RA,252-RA,morning,6,162,busy,3
252-RA,252-RA,other,4,110,busy,2
253  SBS-HSG,253  SBS-HSG,afternoon,3,94,busy,2
253  SBS-HSG,253  SBS-HSG,morning,1,28,free,1
253 D45-JHC-MGH,253,afternoon,1,30,free,1
253 D45-JHC-MGH,253,morning,1,31,normal,1
253-A,253-A,afternoon,2,54,normal,1
253-A,253-A,morning,3,152,busy,2
253-A,253-A,other,2,97,busy,2
253-B,253-B,afternoon,14,468,busy,6
253-B,253-B,morning,14,580,busy,6
253-B,253-B,other,6,226,busy,3
253-C,253-C,afternoon,13,483,busy,5
253-C,253-C,morning,11,444,busy,5
253-C,253-C,other,3,118,busy,2
253-D,253-D,morning,2,93,busy,2
253-D,253-D,other,2,93,busy,2
253-D KBS-TNS,253-D,morning,2,83,busy,2
253-D PSS-TRN,253-D,afternoon,2,59,normal,1
253-D PSS-TRN,253-D,morning,1,2,free,1
253-E,253-E,afternoon,1,57,normal,1
253-E,253-E,morning,5,273,busy,3
253-E,253-E,other,2,110,busy,2
253-F,253-F,afternoon,1,15,free,1
253-F,253-F,morning,1,53,normal,1
253-F,253-F,other,1,37,normal,1
253-F KBS-KLD,253-F,morning,1,48,normal,1
253-F KBS-KLD,253-F,other,1,49,normal,1
253-G,253-G,afternoon,8,334,busy,4
253-G,253-G,morning,7,374,busy,3
253-G,253-G,other,2,50,normal,1
253-G KBS-MDR-MRS-BDP,253-G,afternoon,1,15,free,1
253-G KBS-MDR-MRS-BDP,253-G,morning,1,55,normal,1
253-G KBS-MDR-MRS-BDP,253-G,other,1,39,normal,1
253-G KMT-KNW,253-G,afternoon,2,28,free,1
253-G KMT-KNW,253-G,morning,1,47,normal,1
253-G KMT-KNW,253-G,other,2,98,busy,2
253-H,253-H,afternoon,1,39,normal,1
253-H,253-H,morning,2,117,busy,2
253-H,253-H,other,3,90,busy,2
253-HA DSP-MLHP,253-HA,morning,1,47,normal,1
253-HC,253-HC,afternoon,1,59,normal,1
253-HC,253-HC,morning,1,61,busy,2
253-HE,253-HE,afternoon,32,784,busy,12
253-HE,253-HE,morning,36,1054,busy,13
253-HE,253-HE,other,30,826,busy,11
253-HE KBS-GFTI,253-HE,afternoon,1,50,normal,1
253-HE KBS-GFTI,253-HE,morning,1,50,normal,1
253-HE YTTMC-GFTI,253-HE,afternoon,5,194,busy,3
253-HE YTTMC-GFTI,253-HE,morning,5,195,busy,3
253-HE YTTMC-GFTI,253-HE,other,1,1,free,1
253-J,253-J,afternoon,24,736,busy,9
253-J,253-J,morning,23,770,busy,9
253-J,253-J,other,17,572,busy,7
253-J CBK-MLS,253-J,other,1,8,free,1
253-J HGV-VSD-KBS,253-J,morning,1,46,normal,1
253-J KBS-MLS,253-J,morning,1,24,free,1
253-J KBS-MLS,253-J,other,1,23,free,1
253-J KMT-HGT,253-J,afternoon,1,45,normal,1
253-J MLS-BNM,253-J,morning,1,3,free,1
253-J PSS-HGV,253-J,other,1,29,free,1
253-J VSD-HGV,253-J,afternoon,1,9,free,1
253-J VSD-HGV,253-J,other,1,32,normal,1
253-K KMT- MLHP,253-K,morning,1,60,busy,2
253-L PTML-HGV,253-L,afternoon,1,4,free,1
253-L PTML-HGV,253-L,morning,1,21,free,1
253-L PTML-HGV,253-L,other,1,20,free,1
253-LB,253-LB,afternoon,3,124,busy,2
253-LB,253-LB,morning,2,63,busy,2
253-LB,253-LB,other,1,41,normal,1
253-P,253-P,morning,2,98,busy,2
253-P,253-P,other,2,98,busy,2
253-R,253-R,morning,1,48,normal,1
253-S,253-S,afternoon,8,221,busy,4
253-S,253-S,morning,13,468,busy,5
253-S,253-S,other,10,351,busy,4
253-S SBS-GFTI,253-S,afternoon,1,49,normal,1
253-S SBS-GFTI,253-S,morning,1,49,normal,1
253-V,253-V,afternoon,1,11,free,1
253-V,253-V,other,1,37,normal,1
253-W,253-W,morning,1,44,normal,1
253-W D40G-TMH,253-W,morning,1,32,normal,1
254,254,morning,1,43,normal,1
254 KBS-DBLK,254 KBS-DBLK,afternoon,2,48,normal,1
254 KBS-DBLK,254 KBS-DBLK,other,1,29,free,1
254 MVP-KBS,254 MVP-KBS,morning,1,40,normal,1
254-A,254-A,morning,2,86,busy,2
254-A,254-A,other,1,43,normal,1
254-A KGT-KBS,254-A,other,1,38,normal,1
254-B,254-B,morning,3,120,busy,2
254-B,254-B,other,2,79,busy,2
254-D,254-D,afternoon,1,4,free,1
254-D,254-D,morning,4,158,busy,2
254-D DSP-KMBRH-KMP,254-D,afternoon,1,30,free,1
254-D KBS-KMP,254-D,afternoon,1,35,normal,1
254-D KBS-KMP,254-D,other,2,71,busy,2
254-E,254-E,morning,3,105,busy,2
254-E,254-E,other,3,108,busy,2
254-E KBS-KMP,254-E,afternoon,2,62,busy,2
254-E KBS-KMP,254-E,morning,1,32,normal,1
254-E PSS-KMP,254-E,afternoon,1,20,free,1
255,255,afternoon,3,123,busy,2
255,255,morning,4,153,busy,2
255,255,other,3,116,busy,2
255 MTH-DSP,255 MTH-DSP,morning,2,34,normal,1
255-A,255-A,afternoon,5,163,busy,3
255-A,255-A,morning,5,255,busy,3
255-A,255-A,other,5,194,busy,3
255-A DSP-HKV,255-A,morning,1,17,free,1
255-A DSP-HKV,255-A,other,1,19,free,1
255-AA,255-AA,afternoon,2,87,busy,2
255-AA,255-AA,morning,2,88,busy,2
255-AA,255-AA,other,1,44,normal,1
255-AA DSP-MTH,255-AA,afternoon,1,16,free,1
255-AA DSP-MTH,255-AA,morning,1,16,free,1
255-AC KBS-ALRBDA,255-AC,morning,1,37,normal,1
255-AC KBS-ALRBDA,255-AC,other,1,37,normal,1
255-AE,255-AE,afternoon,1,7,free,1
255-AE,255-AE,morning,2,74,busy,2
255-AE,255-AE,other,2,67,busy,2
255-AE ALRB2-VSD-KBS,255-AE,morning,1,44,normal,1
255-AE-ALRBDA-D40G,255-AE-ALRBDA-D40G,other,1,8,free,1
255-B,255-B,afternoon,1,39,normal,1
255-B,255-B,morning,1,40,normal,1
255-B NLM-BELT,255-B,morning,1,8,free,1
255-B NLM-BELT,255-B,other,1,8,free,1
255-C,255-C,afternoon,1,48,normal,1
255-C,255-C,morning,2,67,busy,2
255-C,255-C,other,1,32,normal,1
255-C DSP-PLH,255-C,morning,1,17,free,1
255-C KBS-PLH,255-C,afternoon,2,55,normal,1
255-C KBS-PLH,255-C,morning,2,90,busy,2
255-C KBS-PLH,255-C,other,1,35,normal,1
255-D,255-D,afternoon,1,46,normal,1
255-D,255-D,morning,3,113,busy,2
255-D,255-D,other,1,25,free,1
255-D JHMS-TVHA,255-D,afternoon,6,103,busy,3
255-D JHMS-TVHA,255-D,morning,7,157,busy,3
255-D JHMS-TVHA,255-D,other,5,108,busy,3
255-E,255-E,afternoon,4,192,busy,2
255-E,255-E,morning,4,157,busy,2
255-E,255-E,other,1,49,normal,1
255-E KBS-NSP,255-E,afternoon,1,45,normal,1
255-F,255-F,afternoon,11,263,busy,5
255-F,255-F,morning,7,152,busy,3
255-F,255-F,other,1,17,free,1
255-H DSP-GVDP,255-H,morning,1,19,free,1
255-H GVP-KBS,255-H,morning,1,46,normal,1
255-J,255-J,afternoon,1,19,free,1
255-J,255-J,morning,1,47,normal,1
255-J,255-J,other,2,75,busy,2
255-J KBS-HNS,255-J,morning,1,43,normal,1
255-N,255-N,afternoon,1,20,free,1
255-N,255-N,morning,2,113,busy,2
255-N DSP-NSP,255-N,morning,1,15,free,1
255-R,255-R,afternoon,5,124,busy,3
255-R,255-R,morning,8,318,busy,4
255-R,255-R,other,6,206,busy,3
256 KMT-SVP,256 KMT-SVP,afternoon,1,30,free,1
256 KMT-SVP,256 KMT-SVP,other,1,17,free,1
256-B,256-B,morning,1,47,normal,1
256-B D43G-GJH,256-B,afternoon,1,3,free,1
256-B D43G-GJH,256-B,morning,1,3,free,1
256-B D43G-GJH-KBS,256-B,afternoon,1,38,normal,1
256-F,256-F,afternoon,4,109,busy,2
256-F,256-F,other,1,23,free,1
256-MA,256-MA,afternoon,1,67,busy,2
256-MA,256-MA,morning,1,68,busy,2
256-MA D43G-TRHH,256-MA,afternoon,1,22,free,1
256-MA D43G-TRHH,256-MA,morning,1,38,normal,1
256-MA D43G-TRHH,256-MA,other,1,16,free,1
256-MB,256-MB,morning,1,92,busy,2
256-MB,256-MB,other,1,91,busy,2
256-MD,256-MD,afternoon,2,68,busy,2
256-MD,256-MD,morning,2,68,busy,2
257,257,afternoon,1,13,free,1
257,257,morning,3,122,busy,2
257,257,other,3,108,busy,2
257-A HKH-KBS,257-A,morning,1,33,normal,1
257-A HKH-KBS,257-A,other,1,33,normal,1
257-B,257-B,afternoon,1,35,normal,1
257-B,257-B,morning,2,66,busy,2
257-B DSP-MDVR,257-B,morning,1,7,free,1
257-C,257-C,afternoon,4,136,busy,2
257-C,257-C,morning,2,79,busy,2
257-C,257-C,other,1,22,free,1
257-C D43G-RVH,257-C,morning,1,13,free,1
257-C D43G-RVH,257-C,other,1,16,free,1
257-C KBS-YBS-KTN,257-C,other,1,43,normal,1
257-D,257-D,morning,1,39,normal,1
257-D,257-D,other,1,38,normal,1
257-D KDG-KBS,257-D,morning,2,68,busy,2
257-E,257-E,afternoon,1,37,normal,1
257-E,257-E,morning,2,72,busy,2
257-E DSP-ALR,257-E,afternoon,1,2,free,1
257-E DSP-ALR,257-E,morning,1,9,free,1
257-E DSP-ALR,257-E,other,1,8,free,1
258,258,afternoon,52,2179,busy,18
258,258,morning,32,1305,busy,12
258,258,other,18,458,busy,7
258 D43G-NMGRS,258,afternoon,1,17,free,1
258 D43G-NMGRS,258,morning,1,17,free,1
258 D43G-VNC-NMG,258,afternoon,41,503,busy,15
258 D43G-VNC-NMG,258,morning,33,411,busy,12
258 D43G-VNC-NMG,258,other,17,204,busy,7
258 DSP-RGH,258 DSP-RGH,afternoon,2,50,normal,1
258 KBS-SMP,258 KBS-SMP,afternoon,1,24,free,1
258 KBS-SMP,258 KBS-SMP,morning,2,131,busy,2
258 KBS-SMP,258 KBS-SMP,other,2,107,busy,2
258 KMT-CMDR,258 KMT-CMDR,morning,1,69,busy,2
258 KMT-CMDR,258 KMT-CMDR,other,1,67,busy,2
258 KMT-D43G,258 KMT-D43G,afternoon,1,47,normal,1
258 SNBS-NMG,258 SNBS-NMG,morning,1,48,normal,1
258-A,258-A,morning,1,60,busy,2
258-B,258-B,other,1,45,normal,1
258-C,258-C,afternoon,81,3001,busy,28
258-C,258-C,morning,62,2303,busy,22
258-C,258-C,other,53,1709,busy,19
258-C KBS-D43G,258-C,afternoon,1,16,free,1
258-C KBS-D43G,258-C,morning,1,25,free,1
258-C KBS-D43G,258-C,other,1,41,normal,1
258-C KBS-GDP,258-C,afternoon,2,89,busy,2
258-C KBS-GDP,258-C,other,1,5,free,1
258-C KBS-GPLY,258-C,afternoon,1,9,free,1
258-C KBS-GPLY,258-C,morning,1,34,normal,1
258-C KBS-GPLY,258-C,other,1,25,free,1
258-C KBS-NMGRS,258-C,afternoon,3,112,busy,2
258-C KBS-NMGRS,258-C,morning,2,78,busy,2
258-C KBS-RGW,258-C,afternoon,2,83,busy,2
258-C KBS-RGW,258-C,morning,2,94,busy,2
258-C KBS-RGW,258-C,other,1,11,free,1
258-C KBS-SLR,258-C,morning,1,63,busy,2
258-C VSD FLY,258-C,afternoon,1,10,free,1
258-C VSD FLY,258-C,morning,1,47,normal,1
258-C VSD FLY,258-C,other,1,37,normal,1
258-C YBS-NMTO,258-C,other,1,35,normal,1
258-CB NMG-BEL LT,258-CB,afternoon,2,15,free,1
258-CB NMG-BEL LT,258-CB,morning,2,15,free,1
258-CB NMG-GGP-BEL,258-CB,afternoon,1,36,normal,1
258-CB NMG-YTTMC-BEL,258-CB,afternoon,1,42,normal,1
258-CC,258-CC,afternoon,6,216,busy,3
258-CC,258-CC,morning,10,410,busy,4
258-CC,258-CC,other,2,71,busy,2
258-DG,258-DG,morning,1,71,busy,2
258-DN,258-DN,afternoon,8,429,busy,4
258-DN,258-DN,morning,15,861,busy,6
258-DN,258-DN,other,1,58,normal,1
258-DN D43G-DSPT,258-DN,afternoon,6,211,busy,3
258-DN D43G-DSPT,258-DN,morning,2,14,free,1
258-DN KBS-DBSP,258-DN,afternoon,11,494,busy,5
258-DN KBS-DBSP,258-DN,morning,4,252,busy,2
258-DN KBS-DBSP,258-DN,other,12,516,busy,5
258-E D43G-MYLH,258-E,morning,1,21,free,1
258-E D43G-MYLH,258-E,other,1,21,free,1
258-E KBS-MYH,258-E,afternoon,1,35,normal,1
258-E KBS-MYH,258-E,morning,1,15,free,1
258-F,258-F,afternoon,1,56,normal,1
258-F,258-F,morning,1,56,normal,1
258-F,258-F,other,1,57,normal,1
258-F D43G-SVP,258-F,afternoon,1,26,free,1
258-F KMT-SVP,258-F,morning,2,102,busy,2
258-F KMT-SVP,258-F,other,1,19,free,1
258-G,258-G,afternoon,1,20,free,1
258-G,258-G,morning,2,120,busy,2
258-G,258-G,other,2,100,busy,2
258-G KBS-GVH,258-G,morning,1,55,normal,1
258-GA,258-GA,afternoon,1,2,free,1
258-GA,258-GA,morning,2,121,busy,2
258-GA,258-GA,other,2,119,busy,2
258-H,258-H,morning,1,54,normal,1
258-J,258-J,morning,1,58,normal,1
258-KBS-D43G,258-KBS-D43G,afternoon,7,221,busy,3
258-KBS-D43G,258-KBS-D43G,morning,8,328,busy,4
258-KBS-D43G,258-KBS-D43G,other,3,66,busy,2
258-KM,258-KM,afternoon,1,65,busy,2
258-KM,258-KM,morning,1,66,busy,2
258-M,258-M,afternoon,1,73,busy,2
258-M,258-M,morning,2,114,busy,2
258-M,258-M,other,1,32,normal,1
258-M D43G-TMG,258-M,morning,1,38,normal,1
258-M KBS-TMG,258-M,afternoon,1,69,busy,2
258-M KBS-TMG,258-M,morning,1,69,busy,2
258-M KMT-HIM-TMG,258-M,morning,1,73,busy,2
258-M KMT-MCH,258-M,afternoon,1,40,normal,1
258-M KMT-MCH,258-M,morning,2,115,busy,2
258-M KMT-MCH,258-M,other,3,107,busy,2
258-MA JKNH-KBS,258-MA,morning,2,107,busy,2
258-MA JKNH-KBS,258-MA,other,1,15,free,1
258-MC,258-MC,morning,1,60,busy,2
258-MD,258-MD,afternoon,4,97,busy,2
258-MD,258-MD,morning,9,277,busy,4
258-MD,258-MD,other,5,122,busy,3
258-MK,258-MK,afternoon,1,68,busy,2
258-MK,258-MK,morning,1,71,busy,2
258-MK,258-MK,other,1,4,free,1
258-N,258-N,afternoon,10,331,busy,4
258-N,258-N,morning,10,393,busy,4
258-N,258-N,other,4,165,busy,2
258-N SBS-D43G,258-N,afternoon,1,7,free,1
258-N SBS-D43G,258-N,morning,1,36,normal,1
258-P,258-P,afternoon,2,69,busy,2
258-P,258-P,morning,2,109,busy,2
258-P,258-P,other,2,94,busy,2
258-P D43G-KGN,258-P,morning,1,20,free,1
258-Q,258-Q,afternoon,2,85,busy,2
258-Q,258-Q,morning,2,122,busy,2
258-Q,258-Q,other,2,97,busy,2
258-QA,258-QA,morning,2,110,busy,2
258-R,258-R,afternoon,2,91,busy,2
258-R,258-R,morning,2,96,busy,2
258-S KBS-RDH,258-S,other,1,62,busy,2
258-SA,258-SA,afternoon,1,66,busy,2
258-SA,258-SA,morning,2,135,busy,2
258-SA VKP-KBS,258-SA,afternoon,1,17,free,1
258-SA VKP-KBS,258-SA,other,1,46,normal,1
258-SB,258-SB,afternoon,1,76,busy,2
258-SB,258-SB,morning,1,73,busy,2
258-SB BNH-MNTK,258-SB,afternoon,1,37,normal,1
258-SB BNH-MNTK,258-SB,morning,1,37,normal,1
258-SD KBS-BNH,258-SD,afternoon,2,120,busy,2
258-SD KBS-BNH,258-SD,other,2,85,busy,2
258-T,258-T,afternoon,1,58,normal,1
258-T,258-T,morning,1,66,busy,2
258-T,258-T,other,1,9,free,1
258-TA,258-TA,morning,2,121,busy,2
258-TA,258-TA,other,1,61,busy,2
258-TC,258-TC,afternoon,1,65,busy,2
258-TC,258-TC,morning,1,64,busy,2
258-U,258-U,morning,1,57,normal,1
258-V,258-V,morning,2,143,busy,2
258-V KBS-GRH,258-V,afternoon,1,36,normal,1
258-V KBS-GRH,258-V,other,2,98,busy,2
258-VA,258-VA,afternoon,2,93,busy,2
258-VA,258-VA,morning,3,145,busy,2
258-VB,258-VB,afternoon,2,61,busy,2
258-VB,258-VB,morning,3,166,busy,2
258-VB,258-VB,other,2,106,busy,2
258-VC,258-VC,morning,1,58,normal,1
258-VC KMT-OBNH-YLG,258-VC,afternoon,1,51,normal,1
258-VD,258-VD,afternoon,1,63,busy,2
258-VF,258-VF,afternoon,2,84,busy,2
258-VF,258-VF,morning,2,101,busy,2
258-VF,258-VF,other,3,97,busy,2
258-VG,258-VG,morning,2,126,busy,2
258-VH,258-VH,morning,2,104,busy,2
258-WA,258-WA,morning,1,61,busy,2
258-WA KMT-JTS,258-WA,afternoon,1,60,busy,2
258-WA KMT-JTS,258-WA,morning,1,64,busy,2
258-WA KMT-JTS,258-WA,other,2,71,busy,2
258-YA,258-YA,morning,2,101,busy,2
258-YA,258-YA,other,1,51,normal,1
258-YA KMT-HCP,258-YA,afternoon,1,50,normal,1
258-YA KMT-HCP,258-YA,other,1,5,free,1
258CB,258CB,afternoon,70,2004,busy,24
258CB,258CB,morning,83,2699,busy,29
258CB,258CB,other,44,1281,busy,16
263,263,morning,3,135,busy,2
263,263,other,2,91,busy,2
263 KBS-KMS,263 KBS-KMS,afternoon,2,63,busy,2
263 KBS-KMS,263 KBS-KMS,morning,2,80,busy,2
263 KBS-KMS,263 KBS-KMS,other,1,17,free,1
263 KMT-NLGH-GGNH,263,morning,4,148,busy,2
263 VNC-KMS,263 VNC-KMS,afternoon,2,39,normal,1
263 VNC-KMS,263 VNC-KMS,morning,1,3,free,1
263-A,263-A,afternoon,1,16,free,1
263-A,263-A,morning,3,100,busy,2
263-A,263-A,other,3,82,busy,2
263-B,263-B,morning,1,42,normal,1
263-B,263-B,other,2,81,busy,2
263-B GNP-KBS,263-B,afternoon,1,36,normal,1
263-B GNP-KBS,263-B,morning,1,36,normal,1
263-C,263-C,afternoon,2,59,normal,1
263-C,263-C,morning,2,74,busy,2
263-C,263-C,other,2,29,free,1
263-C D43G-KDH,263-C,morning,1,18,free,1
263-E,263-E,morning,3,93,busy,2
263-E,263-E,other,1,29,free,1
263-G,263-G,afternoon,4,92,busy,2
263-G,263-G,morning,4,113,busy,2
263-G,263-G,other,6,152,busy,3
263-R,263-R,morning,2,73,busy,2
263-R KMT-KDRH-KMS,263-R,morning,1,43,normal,1
263-R KMT-KDRH-KMS,263-R,other,1,40,normal,1
264-A,264-A,afternoon,5,202,busy,3
264-A,264-A,morning,8,400,busy,4
264-A,264-A,other,6,230,busy,3
265,265,afternoon,20,659,busy,8
265,265,morning,26,1212,busy,10
265,265,other,23,885,busy,9
265-A,265-A,afternoon,16,557,busy,6
265-A,265-A,morning,11,404,busy,5
265-A,265-A,other,7,189,busy,3
265-A PSS-TEPL,265-A,morning,1,7,free,1
265-A TEPL-KBS,265-A,other,1,27,free,1
265-B,265-B,afternoon,4,104,busy,2
265-B,265-B,morning,6,189,busy,3
265-B,265-B,other,3,85,busy,2
265-D PSS-VGN,265-D,morning,1,6,free,1
265-D SBS-VSD-VGN,265-D,morning,1,20,free,1
265-E,265-E,morning,2,122,busy,2
265-E,265-E,other,1,61,busy,2
266,266,afternoon,20,748,busy,8
266,266,morning,20,844,busy,8
266,266,other,13,455,busy,5
266 D45G-MSP-KMT,266,afternoon,11,296,busy,5
266 D45G-MSP-KMT,266,morning,10,252,busy,4
266 D45G-SVK-HSG,266,afternoon,3,51,normal,1
266 D45G-SVK-HSG,266,morning,2,34,normal,1
266 HGV-MTK-SBS,266,afternoon,1,41,normal,1
266 KBS-HGV,266 KBS-HGV,other,2,83,busy,2
266 KMT-VSD-HGV,266,morning,1,48,normal,1
266-A,266-A,afternoon,2,54,normal,1
266-A,266-A,morning,4,174,busy,2
266-A,266-A,other,3,120,busy,2
266-A D45G-MKTR,266-A,afternoon,1,3,free,1
266-A D45G-MKTR,266-A,morning,2,29,free,1
266-A D45G-MKTR,266-A,other,1,16,free,1
266-B,266-B,afternoon,3,118,busy,2
266-B,266-B,morning,5,207,busy,3
266-B,266-B,other,5,142,busy,3
266-C D45-KKL,266-C,afternoon,1,3,free,1
266-C D45-KKL,266-C,morning,1,19,free,1
266-C D45-KKL,266-C,other,1,16,free,1
266-C KKL-KBS,266-C,morning,1,41,normal,1
266-E,266-E,afternoon,2,79,busy,2
266-E,266-E,morning,4,146,busy,2
266-E,266-E,other,2,18,free,1
266-E KBS-MGH,266-E,other,1,34,normal,1
266-F,266-F,afternoon,2,73,busy,2
266-F,266-F,morning,4,146,busy,2
266-F,266-F,other,1,36,normal,1
266-F GNA-KBS,266-F,morning,1,31,normal,1
266-F GNA-KBS,266-F,other,1,31,normal,1
266-G,266-G,afternoon,3,104,busy,2
266-G,266-G,morning,4,160,busy,2
266-G,266-G,other,2,26,free,1
266-G D45-MTGHL,266-G,morning,1,14,free,1
266-G YTTMC-MTGH,266-G,other,2,56,normal,1
266-J,266-J,afternoon,4,139,busy,2
266-J,266-J,morning,3,93,busy,2
266-J,266-J,other,1,2,free,1
266-K,266-K,morning,2,90,busy,2
266-K,266-K,other,2,90,busy,2
266-K D45-MDPH,266-K,morning,1,18,free,1
266-M,266-M,afternoon,2,77,busy,2
266-M,266-M,morning,4,154,busy,2
266-M,266-M,other,2,77,busy,2
266-M D45-KDSH,266-M,afternoon,2,17,free,1
266-M D45-KDSH,266-M,morning,1,5,free,1
266-N,266-N,morning,3,103,busy,2
266-N,266-N,other,3,103,busy,2
266-N KBS-MLP,266-N,afternoon,2,51,normal,1
266-N KBS-MLP,266-N,morning,1,35,normal,1
266-N KBS-MLP,266-N,other,1,17,free,1
266-N KMT-MLPH,266-N,morning,1,40,normal,1
266-Q,266-Q,afternoon,3,80,busy,2
266-Q,266-Q,morning,4,130,busy,2
266-Q,266-Q,other,3,83,busy,2
266-Q KMT-LXP,266-Q,morning,1,34,normal,1
266-Q KMT-LXP,266-Q,other,1,34,normal,1
266-R D45-JKBN,266-R,morning,1,7,free,1
266-R D45-JKBN,266-R,other,1,7,free,1
266-RA,266-RA,afternoon,5,134,busy,3
266-RA,266-RA,morning,3,67,busy,2
266-RA,266-RA,other,2,31,normal,1
266-T,266-T,afternoon,20,512,busy,8
266-T,266-T,morning,15,388,busy,6
266-T,266-T,other,6,114,busy,3
266-T D45-LXP,266-T,afternoon,2,14,free,1
266-T D45-LXP,266-T,morning,3,21,free,1
266-T D45-LXP,266-T,other,2,14,free,1
267,267,afternoon,6,202,busy,3
267,267,morning,5,219,busy,3
267,267,other,3,117,busy,2
267 D45G-HSG,267 D45G-HSG,morning,1,15,free,1
267-A,267-A,afternoon,4,115,busy,2
267-A,267-A,morning,6,247,busy,3
267-A,267-A,other,4,136,busy,2
267-A D45G-HSG,267-A,afternoon,1,18,free,1
267-A D45G-HSG,267-A,other,1,18,free,1
267-A SBS-D45G,267-A,afternoon,1,26,free,1
267-A SBS-D45G,267-A,morning,1,26,free,1
267-A SBS-D45G,267-A,other,1,27,free,1
269,269,afternoon,1,11,free,1
269,269,morning,1,20,free,1
269,269,other,2,32,normal,1
269-A KMT-RCP-VRP,269-A,afternoon,1,34,normal,1
269-A KMT-RCP-VRP,269-A,morning,2,69,busy,2
269-B,269-B,afternoon,1,29,free,1
269-B,269-B,morning,2,61,busy,2
269-B,269-B,other,3,93,busy,2
269-B KBS-RCP-D45,269-B,morning,1,34,normal,1
27,27,afternoon,3,66,busy,2
27,27,morning,6,156,busy,3
27,27,other,4,90,busy,2
27 BTT-VSD-SBS,27,morning,1,24,free,1
27 KVN-SNBS,27 KVN-SNBS,afternoon,4,69,busy,2
27 KVN-SNBS,27 KVN-SNBS,morning,1,4,free,1
27 KVN-SNBS,27 KVN-SNBS,other,1,19,free,1
270-A SBS-PSBS,270-A,morning,1,28,free,1
270-A SBS-PSBS,270-A,other,1,30,free,1
270-D,270-D,afternoon,4,101,busy,2
270-D,270-D,morning,4,115,busy,2
270-D PSS-ABG,270-D,morning,1,19,free,1
271 KBS-BELF,271 KBS-BELF,afternoon,1,18,free,1
271 KBS-BELF,271 KBS-BELF,morning,2,34,normal,1
271-A,271-A,afternoon,12,307,busy,5
271-A,271-A,morning,12,331,busy,5
271-A,271-A,other,3,86,busy,2
271-A KBS-VSD-ABG,271-A,morning,1,27,free,1
271-A KMT-ABG,271-A,afternoon,1,19,free,1
271-A KMT-ABG,271-A,morning,2,66,busy,2
271-A KMT-ABG,271-A,other,4,113,busy,2
271-B,271-B,afternoon,5,85,busy,3
271-B,271-B,morning,5,106,busy,3
271-B,271-B,other,2,39,normal,1
